mic;symbol;isin;date;open_value;high_value;low_value;last_value;change_prev_close_percentage;turnover
XZAG;CBX;HRZB00ICBEX6;20.5.2013;1897,24;1900,68;1879,02;1886,26;-0,64;671526,25
XZAG;CBX;HRZB00ICBEX6;17.5.2013;1915,72;1918,03;1888,64;1898,35;-0,99;799825,1
XZAG;CBX;HRZB00ICBEX6;16.5.2013;1925,15;1925,15;1912,21;1917,41;-0,41;1076170,33
XZAG;CBX;HRZB00ICBEX6;15.5.2013;1926,38;1928,12;1916,69;1925,36;-0,04;1009271,83
XZAG;CBX;HRZB00ICBEX6;14.5.2013;1918,5;1926,19;1916,2;1926,19;0,4;1223738,47
XZAG;CBX;HRZB00ICBEX6;13.5.2013;1919,83;1919,87;1916,21;1918,5;-0,18;898442,26
XZAG;CBX;HRZB00ICBEX6;10.5.2013;1920,26;1926,27;1914,67;1921,89;0,1;674436,8
XZAG;CBX;HRZB00ICBEX6;9.5.2013;1915,7;1923,08;1910,42;1919,91;0,22;578353,71
XZAG;CBX;HRZB00ICBEX6;8.5.2013;1931,4;1934,56;1915,6;1915,73;-0,81;554654,07
XZAG;CBX;HRZB00ICBEX6;7.5.2013;1947,38;1947,38;1930,68;1931,4;-0,84;1254821,78
XZAG;CBX;HRZB00ICBEX6;6.5.2013;1945,63;1956,76;1943,02;1947,68;0,11;910420,94
XZAG;CBX;HRZB00ICBEX6;3.5.2013;1942,36;1948,06;1936,92;1945,6;0,15;763311,78
XZAG;CBX;HRZB00ICBEX6;2.5.2013;1946,43;1948,89;1935,03;1942,72;-0,29;2742254,51
XZAG;CBX;HRZB00ICBEX6;30.4.2013;;;;;;0
XZAG;CBX;HRZB00ICBEX6;29.4.2013;1942,09;1949,65;1940,98;1948,39;0,33;564607,72
XZAG;CBX;HRZB00ICBEX6;26.4.2013;1946,61;1946,61;1932,23;1942,05;-0,23;597762,63
XZAG;CBX;HRZB00ICBEX6;25.4.2013;1956,16;1956,16;1940,52;1946,56;-0,53;616192,38
XZAG;CBX;HRZB00ICBEX6;24.4.2013;1950,34;1958,38;1943,54;1956,84;0,3;869338,89
XZAG;CBX;HRZB00ICBEX6;23.4.2013;1958,68;1958,68;1946,12;1950,91;-0,39;615749,96
XZAG;CBX;HRZB00ICBEX6;22.4.2013;1948,45;1958,49;1941,84;1958,46;0,51;883621,19
XZAG;CBX;HRZB00ICBEX6;19.4.2013;1955,46;1955,46;1942,22;1948,45;-0,38;1193923,98
XZAG;CBX;HRZB00ICBEX6;18.4.2013;1945,57;1955,91;1936,77;1955,91;0,52;1100215,37
XZAG;CBX;HRZB00ICBEX6;17.4.2013;1955,76;1955,76;1934,52;1945,74;-0,51;993242,05
XZAG;CBX;HRZB00ICBEX6;16.4.2013;1975,45;1975,45;1945,82;1955,75;-0,98;997499,68
XZAG;CBX;HRZB00ICBEX6;15.4.2013;1971,54;1975,2;1968,55;1975,2;0,16;713031,52
XZAG;CBX;HRZB00ICBEX6;12.4.2013;1982,69;1983,33;1968,24;1971,99;-0,54;610928,56
XZAG;CBX;HRZB00ICBEX6;11.4.2013;1982,86;1982,86;1967,91;1982,69;0,04;576674,88
XZAG;CBX;HRZB00ICBEX6;10.4.2013;1974,68;1982,35;1968,06;1981,84;0,37;1281113,08
XZAG;CBX;HRZB00ICBEX6;9.4.2013;1977,48;1982,9;1969,3;1974,52;-0,08;679829,62
XZAG;CBX;HRZB00ICBEX6;8.4.2013;1974,06;1976,18;1966,65;1976,18;0,1;589413,55
XZAG;CBX;HRZB00ICBEX6;5.4.2013;1990,01;1993,27;1973,21;1974,19;-0,79;1228181,3
XZAG;CBX;HRZB00ICBEX6;4.4.2013;1997,95;1997,95;1984,43;1990,01;-0,46;1604360,25
XZAG;CBX;HRZB00ICBEX6;3.4.2013;1998,01;2003,46;1993,63;1999,26;0,06;1591321,88
XZAG;CBX;HRZB00ICBEX6;2.4.2013;2007,93;2008,49;1993,36;1998;-0,5;674921,47
XZAG;CBX;HRZB00ICBEX6;29.3.2013;2008,77;2010,68;2005,56;2007,94;-0,04;227953,45
XZAG;CBX;HRZB00ICBEX6;28.3.2013;2003,84;2009,31;1999,49;2008,78;0,25;494453,17
XZAG;CBX;HRZB00ICBEX6;27.3.2013;2005,75;2008,16;2000,2;2003,82;-0,1;782128,63
XZAG;CBX;HRZB00ICBEX6;26.3.2013;2013,91;2015,61;2000,56;2005,91;-0,37;1029178,81
XZAG;CBX;HRZB00ICBEX6;25.3.2013;2003,54;2017,49;2003,36;2013,42;0,47;2212581,35
XZAG;CBX;HRZB00ICBEX6;22.3.2013;1992,51;2004,22;1988,31;2004,05;0,58;1485266,42
XZAG;CBX;HRZB00ICBEX6;21.3.2013;1994,12;1994,12;1988,16;1992,42;-0,08;574082,94
XZAG;CBX;HRZB00ICBEX6;20.3.2013;1984,71;1995,37;1983,2;1994,11;0,48;1204972,8
XZAG;CBX;HRZB00ICBEX6;19.3.2013;1994,72;1994,72;1980,09;1984,61;-0,53;851382,55
XZAG;CBX;HRZB00ICBEX6;18.3.2013;1999,62;2000,07;1980,46;1995,22;-0,35;1543144,87
XZAG;CBX;HRZB00ICBEX6;15.3.2013;2019;2019,39;2002,31;2002,31;-0,87;1306781,55
XZAG;CBX;HRZB00ICBEX6;14.3.2013;2025,33;2032,14;2018,96;2019,82;-0,27;1383516,51
XZAG;CBX;HRZB00ICBEX6;13.3.2013;2018,23;2025,5;2017,13;2025,28;0,32;1588614,7
XZAG;CBX;HRZB00ICBEX6;12.3.2013;1995,64;2019,63;1995,64;2018,84;1,14;1757911,61
XZAG;CBX;HRZB00ICBEX6;11.3.2013;2004,27;2004,27;1989,03;1996,04;-0,43;1103638,18
XZAG;CBX;HRZB00ICBEX6;8.3.2013;2007,08;2011,27;1996,54;2004,64;-0,12;786783,22
XZAG;CBX;HRZB00ICBEX6;7.3.2013;2007,47;2008,25;1993,07;2007,05;0;893433,46
XZAG;CBX;HRZB00ICBEX6;6.3.2013;1981,42;2007,74;1977,85;2007,07;1,26;1593024,8
XZAG;CBX;HRZB00ICBEX6;5.3.2013;1969,01;1982,1;1962,57;1982,1;0,69;1104076,6
XZAG;CBX;HRZB00ICBEX6;4.3.2013;1957,68;1970,76;1946,61;1968,53;0,58;1326926,43
XZAG;CBX;HRZB00ICBEX6;1.3.2013;1946,29;1957,14;1938,42;1957,14;0,6;1615883,9
XZAG;CBX;HRZB00ICBEX6;28.2.2013;1921,36;1945,85;1921,36;1945,38;1,6;2298223,32
XZAG;CBX;HRZB00ICBEX6;27.2.2013;1912,72;1917,87;1903,06;1914,81;0,14;831648,11
XZAG;CBX;HRZB00ICBEX6;26.2.2013;1913,91;1914,13;1902,74;1912,13;-0,01;1045348,59
XZAG;CBX;HRZB00ICBEX6;25.2.2013;1908,6;1915,38;1904,24;1912,4;0,08;1009680,33
XZAG;CBX;HRZB00ICBEX6;22.2.2013;1921,02;1921,02;1907,95;1910,9;-0,54;1467509,16
XZAG;CBX;HRZB00ICBEX6;21.2.2013;1930,34;1933,09;1915,64;1921,19;-0,48;1280838,36
XZAG;CBX;HRZB00ICBEX6;20.2.2013;1916,63;1934,7;1916,63;1930,42;0,76;2123771,08
XZAG;CBX;HRZB00ICBEX6;19.2.2013;1915,01;1916,05;1903,35;1915,9;0,06;1240311,03
XZAG;CBX;HRZB00ICBEX6;18.2.2013;1926,39;1926,39;1902,61;1914,71;-0,61;1634892,05
XZAG;CBX;HRZB00ICBEX6;15.2.2013;1928,14;1929,02;1913,85;1926,39;-0,13;1778839,97
XZAG;CBX;HRZB00ICBEX6;14.2.2013;1938,81;1941,69;1923,23;1928,9;-0,55;1637108,79
XZAG;CBX;HRZB00ICBEX6;13.2.2013;1959,25;1959,25;1932,27;1939,54;-1;1971940,59
XZAG;CBX;HRZB00ICBEX6;12.2.2013;1982,61;1983,34;1942,9;1959,12;-1,19;2049176,92
XZAG;CBX;HRZB00ICBEX6;11.2.2013;1961,3;1982,68;1960,82;1982,63;1,1;2695170,27
XZAG;CBX;HRZB00ICBEX6;8.2.2013;1928,48;1961,07;1928,34;1961,07;1,72;2433961,07
XZAG;CBX;HRZB00ICBEX6;7.2.2013;1931,92;1940,98;1927,27;1928;-0,21;1525758,03
XZAG;CBX;HRZB00ICBEX6;6.2.2013;1922,03;1935,46;1916,18;1931,99;0,55;2152127,27
XZAG;CBX;HRZB00ICBEX6;5.2.2013;1923,39;1929,69;1905,27;1921,37;-0,11;1901219,73
XZAG;CBX;HRZB00ICBEX6;4.2.2013;1899,26;1926,26;1899,26;1923,54;1,26;2164673,57
XZAG;CBX;HRZB00ICBEX6;1.2.2013;1888,8;1903,3;1888,8;1899,66;0,63;1767466,31
XZAG;CBX;HRZB00ICBEX6;31.1.2013;1895,41;1896,32;1884,8;1887,81;-0,34;957419,51
XZAG;CBX;HRZB00ICBEX6;30.1.2013;1895,93;1899,56;1887,98;1894,19;-0,15;1247200,25
XZAG;CBX;HRZB00ICBEX6;29.1.2013;1903,69;1907;1894,26;1897,06;-0,33;1141828,59
XZAG;CBX;HRZB00ICBEX6;28.1.2013;1902,08;1909,94;1895,32;1903,42;0,06;1195334,97
XZAG;CBX;HRZB00ICBEX6;25.1.2013;1902,85;1909,66;1896,98;1902,25;-0,03;1571359,84
XZAG;CBX;HRZB00ICBEX6;24.1.2013;1897,08;1906,69;1887,24;1902,81;0,31;1809858,42
XZAG;CBX;HRZB00ICBEX6;23.1.2013;1886,7;1903,77;1884,61;1896,87;0,54;1121863,73
XZAG;CBX;HRZB00ICBEX6;22.1.2013;1891,68;1892,62;1882,83;1886,7;-0,26;1626786,92
XZAG;CBX;HRZB00ICBEX6;21.1.2013;1885,5;1892,01;1879,83;1891,66;0,34;1138390,31
XZAG;CBX;HRZB00ICBEX6;18.1.2013;1880,94;1896,12;1876,51;1885,33;0,24;2497899,43
XZAG;CBX;HRZB00ICBEX6;17.1.2013;1865,5;1880,9;1861,12;1880,9;0,82;1191463,45
XZAG;CBX;HRZB00ICBEX6;16.1.2013;1876,55;1879,97;1858,39;1865,64;-0,57;1165635,39
XZAG;CBX;HRZB00ICBEX6;15.1.2013;1878,37;1887,88;1864,03;1876,42;-0,03;2747419,86
XZAG;CBX;HRZB00ICBEX6;14.1.2013;1844,45;1876,98;1844,45;1876,98;1,78;1957968,47
XZAG;CBX;HRZB00ICBEX6;11.1.2013;1846,06;1861,33;1844,24;1844,24;-0,08;1425672,17
XZAG;CBX;HRZB00ICBEX6;10.1.2013;1828,15;1847,76;1827,21;1845,67;0,97;1434886,18
XZAG;CBX;HRZB00ICBEX6;9.1.2013;1808,32;1830,26;1808,32;1827,92;1,08;1392260,84
XZAG;CBX;HRZB00ICBEX6;8.1.2013;1803,67;1813,02;1802,15;1808,4;0,24;1639380,19
XZAG;CBX;HRZB00ICBEX6;7.1.2013;1811,22;1818,5;1793,49;1804,02;-0,34;1357257,42
XZAG;CBX;HRZB00ICBEX6;4.1.2013;1770,06;1810,16;1770,06;1810,14;2,22;1766457,16
XZAG;CBX;HRZB00ICBEX6;3.1.2013;1763,12;1770,77;1761,52;1770,76;0,41;1008156
XZAG;CBX;HRZB00ICBEX6;2.1.2013;1740,55;1766,98;1740,55;1763,45;1,32;1205877,72
XZAG;CBX;HRZB00ICBEX6;31.12.2012;1738,86;1746,53;1731,07;1740,39;0,09;377107,98
XZAG;CBX;HRZB00ICBEX6;28.12.2012;1728,56;1742,63;1727,18;1738,86;0,63;818778,13
XZAG;CBX;HRZB00ICBEX6;27.12.2012;1726,99;1735,07;1724,5;1727,96;0,08;462107,78
XZAG;CBX;HRZB00ICBEX6;24.12.2012;1728,78;1730,31;1719,7;1726,54;-0,14;187851,86
XZAG;CBX;HRZB00ICBEX6;21.12.2012;1728,64;1731,08;1719,83;1728,91;-0,01;1119074,35
XZAG;CBX;HRZB00ICBEX6;20.12.2012;1720,86;1729,07;1708,98;1729,07;0,63;2113627,02
XZAG;CBX;HRZB00ICBEX6;19.12.2012;1693,78;1718,67;1693,4;1718,28;1,45;2315724,11
XZAG;CBX;HRZB00ICBEX6;18.12.2012;1680,73;1694,69;1679,54;1693,74;0,78;2212825,83
XZAG;CBX;HRZB00ICBEX6;17.12.2012;1720,1;1720,1;1674,3;1680,55;-2,31;1708025,63
XZAG;CBX;HRZB00ICBEX6;14.12.2012;1724,35;1724,35;1706,93;1720,25;-0,21;524891,97
XZAG;CBX;HRZB00ICBEX6;13.12.2012;1726,22;1729,15;1722,38;1723,93;-0,19;1211938,8
XZAG;CBX;HRZB00ICBEX6;12.12.2012;1739,46;1740,7;1722,45;1727,19;-0,69;1110599,61
XZAG;CBX;HRZB00ICBEX6;11.12.2012;1739,8;1742,31;1736,75;1739,15;-0,03;1069082,22
XZAG;CBX;HRZB00ICBEX6;10.12.2012;1757,88;1757,88;1727,69;1739,66;-1,05;706826,31
XZAG;CBX;HRZB00ICBEX6;7.12.2012;1761,28;1762,7;1751,53;1758,06;-0,15;479441,87
XZAG;CBX;HRZB00ICBEX6;6.12.2012;1765,9;1768,3;1752,9;1760,65;-0,31;1218868,57
XZAG;CBX;HRZB00ICBEX6;5.12.2012;1764,28;1766,18;1750,51;1766,18;0,33;1138878,02
XZAG;CBX;HRZB00ICBEX6;4.12.2012;1773,29;1773,29;1748,63;1760,41;-0,74;1370582,42
XZAG;CBX;HRZB00ICBEX6;3.12.2012;1761,24;1773,87;1759,97;1773,62;0,76;905614,31
XZAG;CBX;HRZB00ICBEX6;30.11.2012;1766,75;1771,42;1753,81;1760,16;-0,47;858147,88
XZAG;CBX;HRZB00ICBEX6;29.11.2012;1755,41;1768,52;1752,58;1768,51;0,68;794630,64
XZAG;CBX;HRZB00ICBEX6;28.11.2012;1758,99;1760,64;1753,05;1756,59;-0,15;512511,01
XZAG;CBX;HRZB00ICBEX6;27.11.2012;1763,11;1765,41;1755,03;1759,19;-0,24;972734,27
XZAG;CBX;HRZB00ICBEX6;26.11.2012;1767,62;1768,96;1756,54;1763,41;-0,24;698191,81
XZAG;CBX;HRZB00ICBEX6;23.11.2012;1758,92;1768,56;1753,92;1767,61;0,48;3528676,12
XZAG;CBX;HRZB00ICBEX6;22.11.2012;1759,76;1767,37;1755,79;1759,1;-0,04;946797,57
XZAG;CBX;HRZB00ICBEX6;21.11.2012;1753,68;1768,34;1751,12;1759,83;0,4;1551404,34
XZAG;CBX;HRZB00ICBEX6;20.11.2012;1750,68;1757,16;1746,61;1752,86;0,13;997490,35
XZAG;CBX;HRZB00ICBEX6;19.11.2012;1738,76;1751,33;1738,25;1750,67;0,69;1060911,24
XZAG;CBX;HRZB00ICBEX6;16.11.2012;1736,35;1742,59;1727,46;1738,74;0,18;727823,76
XZAG;CBX;HRZB00ICBEX6;15.11.2012;1737,33;1739,26;1728,71;1735,54;-0,13;723201,07
XZAG;CBX;HRZB00ICBEX6;14.11.2012;1742,27;1747,49;1734,97;1737,72;-0,45;743585,51
XZAG;CBX;HRZB00ICBEX6;13.11.2012;1747,32;1749,19;1739,34;1745,54;-0,08;742520,39
XZAG;CBX;HRZB00ICBEX6;12.11.2012;1753,17;1753,67;1737,43;1746,87;-0,4;1534904,5
XZAG;CBX;HRZB00ICBEX6;9.11.2012;1761,39;1761,39;1737;1753,82;-0,43;741079,5
XZAG;CBX;HRZB00ICBEX6;8.11.2012;1776,55;1776,55;1754,36;1761,33;-0,86;669782,92
XZAG;CBX;HRZB00ICBEX6;7.11.2012;1768,67;1776,55;1763,48;1776,55;0,47;1569865,73
XZAG;CBX;HRZB00ICBEX6;6.11.2012;1747,62;1768,22;1744,71;1768,22;1,26;1001645,85
XZAG;CBX;HRZB00ICBEX6;5.11.2012;1744,59;1757,88;1739,36;1746,29;0,12;1173085,46
XZAG;CBX;HRZB00ICBEX6;2.11.2012;1754,83;1754,83;1737,76;1744,18;-0,61;679253,85
XZAG;CBX;HRZB00ICBEX6;31.10.2012;1746,74;1754,82;1742,67;1754,82;0,6;944398,04
XZAG;CBX;HRZB00ICBEX6;30.10.2012;1748,01;1751,98;1732,09;1744,41;-0,29;1042630,78
XZAG;CBX;HRZB00ICBEX6;29.10.2012;1776,7;1777,77;1746,33;1749,5;-1,53;813219,35
XZAG;CBX;HRZB00ICBEX6;26.10.2012;1770,2;1778,25;1766,14;1776,7;0,37;3432862,9
XZAG;CBX;HRZB00ICBEX6;25.10.2012;1773;1775,33;1762,17;1770,22;-0,16;619935,41
XZAG;CBX;HRZB00ICBEX6;24.10.2012;1766,6;1773,04;1758,62;1773,04;0,31;587816,04
XZAG;CBX;HRZB00ICBEX6;23.10.2012;1768,23;1768,23;1751,99;1767,62;-0,03;2288034,42
XZAG;CBX;HRZB00ICBEX6;22.10.2012;1777,65;1784,75;1767,58;1768,23;-0,52;815625,37
XZAG;CBX;HRZB00ICBEX6;19.10.2012;1780,53;1785,28;1771,67;1777,46;-0,17;681541,49
XZAG;CBX;HRZB00ICBEX6;18.10.2012;1769,18;1785,49;1767,31;1780,54;0,67;1886348,46
XZAG;CBX;HRZB00ICBEX6;17.10.2012;1765,18;1770,17;1760,95;1768,75;0,21;690009,06
XZAG;CBX;HRZB00ICBEX6;16.10.2012;1750,78;1765,93;1742,71;1765,12;0,82;883335,41
XZAG;CBX;HRZB00ICBEX6;15.10.2012;1748,21;1752,87;1739,56;1750,77;0,15;919134,54
XZAG;CBX;HRZB00ICBEX6;12.10.2012;1750,64;1750,64;1740,25;1748,15;-0,23;1254713,05
XZAG;CBX;HRZB00ICBEX6;11.10.2012;1757,97;1761,27;1749,43;1752,24;-0,32;533745,52
XZAG;CBX;HRZB00ICBEX6;10.10.2012;1748,5;1757,94;1747,22;1757,94;0,58;897748,81
XZAG;CBX;HRZB00ICBEX6;9.10.2012;1756,07;1757,26;1742,06;1747,83;-0,4;1046643,87
XZAG;CBX;HRZB00ICBEX6;5.10.2012;1752,83;1760,72;1744,61;1754,83;0,12;707103,77
XZAG;CBX;HRZB00ICBEX6;4.10.2012;1754,44;1754,84;1743,03;1752,78;-0,09;1127100,14
XZAG;CBX;HRZB00ICBEX6;3.10.2012;1751,04;1760,31;1742,82;1754,44;0,2;1397082,47
XZAG;CBX;HRZB00ICBEX6;2.10.2012;1728,99;1754,52;1725,6;1750,94;1,35;1542352,06
XZAG;CBX;HRZB00ICBEX6;1.10.2012;1716,01;1727,67;1705,75;1727,67;0,72;954735,16
XZAG;CBX;HRZB00ICBEX6;28.9.2012;1695,6;1715,24;1695,6;1715,24;1,16;1195074,65
XZAG;CBX;HRZB00ICBEX6;27.9.2012;1682,48;1701,72;1682,36;1695,56;0,79;886118,78
XZAG;CBX;HRZB00ICBEX6;26.9.2012;1682,62;1685,29;1666,39;1682,27;-0,02;1481900,44
XZAG;CBX;HRZB00ICBEX6;25.9.2012;1695,36;1696,08;1674,82;1682,66;-0,8;424691,49
XZAG;CBX;HRZB00ICBEX6;24.9.2012;1702,35;1710,45;1685,53;1696,15;-0,34;1382639,62
XZAG;CBX;HRZB00ICBEX6;21.9.2012;1701,33;1705,78;1695,7;1702;-0,1;1297738,87
XZAG;CBX;HRZB00ICBEX6;20.9.2012;1713,09;1714,18;1695,35;1703,68;-0,55;904463,96
XZAG;CBX;HRZB00ICBEX6;19.9.2012;1699,66;1716,94;1698,74;1713,07;0,75;1722502,37
XZAG;CBX;HRZB00ICBEX6;18.9.2012;1715,58;1720,3;1694,3;1700,27;-0,89;597468,07
XZAG;CBX;HRZB00ICBEX6;17.9.2012;1716,3;1717,37;1704,4;1715,59;-0,05;649909,84
XZAG;CBX;HRZB00ICBEX6;14.9.2012;1704,73;1717,51;1704,73;1716,39;0,7;1089015,27
XZAG;CBX;HRZB00ICBEX6;13.9.2012;1704,39;1707,84;1700,36;1704,44;0,03;968840,84
XZAG;CBX;HRZB00ICBEX6;12.9.2012;1693,15;1703,99;1691,86;1703,99;0,64;775679,52
XZAG;CBX;HRZB00ICBEX6;11.9.2012;1685,53;1694,05;1683,82;1693,15;0,51;586235,45
XZAG;CBX;HRZB00ICBEX6;10.9.2012;1684,83;1692,13;1681,1;1684,59;0;639312,08
XZAG;CBX;HRZB00ICBEX6;7.9.2012;1671,04;1689,15;1671,04;1684,64;0,82;1729978,18
XZAG;CBX;HRZB00ICBEX6;6.9.2012;1666,34;1674,42;1664,73;1670,96;0,28;932684,65
XZAG;CBX;HRZB00ICBEX6;5.9.2012;1667,31;1672,71;1662,95;1666,34;-0,08;817887,58
XZAG;CBX;HRZB00ICBEX6;4.9.2012;1671,95;1672,89;1666,44;1667,62;-0,25;895561,12
XZAG;CBX;HRZB00ICBEX6;3.9.2012;1680,94;1681,52;1670,69;1671,84;-0,48;1175089,04
XZAG;CBX;HRZB00ICBEX6;31.8.2012;1678,67;1686,28;1676,91;1679,95;0,11;434049,38
XZAG;CBX;HRZB00ICBEX6;30.8.2012;1679,33;1682,63;1675,32;1678,03;-0,22;354575,76
XZAG;CBX;HRZB00ICBEX6;29.8.2012;1681,45;1681,73;1675,36;1681,73;0,03;484083,86
XZAG;CBX;HRZB00ICBEX6;28.8.2012;1677,92;1682,14;1675,33;1681,24;0,18;633951,58
XZAG;CBX;HRZB00ICBEX6;27.8.2012;1690,54;1691,23;1677,02;1678,24;-0,73;513897,06
XZAG;CBX;HRZB00ICBEX6;24.8.2012;1683,81;1691,81;1683,81;1690,55;0,33;751829,69
XZAG;CBX;HRZB00ICBEX6;23.8.2012;1682,35;1685,2;1680,81;1684,94;0,12;346824,59
XZAG;CBX;HRZB00ICBEX6;22.8.2012;1696,86;1697,25;1682,35;1682,9;-0,87;361471,66
XZAG;CBX;HRZB00ICBEX6;21.8.2012;1703,49;1706,94;1690,3;1697,74;-0,3;561783,21
XZAG;CBX;HRZB00ICBEX6;20.8.2012;1704,91;1705,35;1695,03;1702,85;-0,1;435661,53
XZAG;CBX;HRZB00ICBEX6;17.8.2012;1699,77;1706,53;1696,09;1704,5;0,2;849697,84
XZAG;CBX;HRZB00ICBEX6;16.8.2012;1694,16;1701,82;1693,36;1701,12;0,45;498736,24
XZAG;CBX;HRZB00ICBEX6;14.8.2012;1689,18;1697,97;1689,18;1693,51;0,26;526389,55
XZAG;CBX;HRZB00ICBEX6;13.8.2012;1694,14;1695,29;1687,08;1689,15;-0,33;343413,96
XZAG;CBX;HRZB00ICBEX6;10.8.2012;1691,19;1694,83;1687,51;1694,78;0,11;648016,96
XZAG;CBX;HRZB00ICBEX6;9.8.2012;1687,75;1692,99;1682,34;1692,96;0,31;849901,8
XZAG;CBX;HRZB00ICBEX6;8.8.2012;1693,41;1695,87;1685,14;1687,73;-0,33;526783,48
XZAG;CBX;HRZB00ICBEX6;7.8.2012;1707,53;1709,81;1691,11;1693,31;-0,86;461287,34
XZAG;CBX;HRZB00ICBEX6;6.8.2012;1709,2;1709,2;1699,31;1708,08;-0,06;448118,57
XZAG;CBX;HRZB00ICBEX6;3.8.2012;1700,84;1710,89;1696,66;1709,03;0,47;759001,42
XZAG;CBX;HRZB00ICBEX6;2.8.2012;1710,1;1718,07;1700,4;1701,09;-0,49;1495036,87
XZAG;CBX;HRZB00ICBEX6;1.8.2012;1702,83;1710,41;1699,13;1709,53;0,67;954126,45
XZAG;CBX;HRZB00ICBEX6;31.7.2012;1693,12;1698,9;1687,88;1698,23;0,32;676029,67
XZAG;CBX;HRZB00ICBEX6;30.7.2012;1691,34;1698,11;1687,85;1692,89;0,08;826319,86
XZAG;CBX;HRZB00ICBEX6;27.7.2012;1690,82;1696,99;1687,06;1691,46;0,05;968773,76
XZAG;CBX;HRZB00ICBEX6;26.7.2012;1679,69;1690,62;1673,55;1690,6;0,6;586877,63
XZAG;CBX;HRZB00ICBEX6;25.7.2012;1671,93;1680,51;1671,93;1680,51;0,57;416856,09
XZAG;CBX;HRZB00ICBEX6;24.7.2012;1676,32;1678,28;1668,85;1670,99;-0,34;621000,52
XZAG;CBX;HRZB00ICBEX6;23.7.2012;1692,65;1692,73;1674,18;1676,63;-0,99;785368,48
XZAG;CBX;HRZB00ICBEX6;20.7.2012;1701,35;1702,64;1687,89;1693,33;-0,45;534108,51
XZAG;CBX;HRZB00ICBEX6;19.7.2012;1692,13;1701,03;1689,75;1701,03;0,53;614357,15
XZAG;CBX;HRZB00ICBEX6;18.7.2012;1694,54;1699,39;1687,55;1692,08;-0,15;825765,73
XZAG;CBX;HRZB00ICBEX6;17.7.2012;1684,37;1695,66;1680,19;1694,55;0,52;1401269,94
XZAG;CBX;HRZB00ICBEX6;16.7.2012;1679,26;1686,24;1675,47;1685,79;0,46;540365,62
XZAG;CBX;HRZB00ICBEX6;13.7.2012;1668,73;1678,61;1666,6;1678,05;0,56;630672,92
XZAG;CBX;HRZB00ICBEX6;12.7.2012;1672,05;1683,16;1667,03;1668,74;-0,22;1048873,22
XZAG;CBX;HRZB00ICBEX6;11.7.2012;1664,33;1672,54;1662,48;1672,34;0,7;756759,51
XZAG;CBX;HRZB00ICBEX6;10.7.2012;1665,71;1666,29;1659,5;1660,77;-0,27;568763,55
XZAG;CBX;HRZB00ICBEX6;9.7.2012;1674,34;1674,92;1661,09;1665,26;-0,57;448787,38
XZAG;CBX;HRZB00ICBEX6;6.7.2012;1677,2;1679,14;1670,21;1674,78;-0,14;594764,09
XZAG;CBX;HRZB00ICBEX6;5.7.2012;1667,79;1678,11;1667,79;1677,2;0,61;417067,86
XZAG;CBX;HRZB00ICBEX6;4.7.2012;1673,61;1681,91;1665,3;1667,11;-0,56;623580,44
XZAG;CBX;HRZB00ICBEX6;3.7.2012;1699,68;1702,82;1674,17;1676,55;-1,36;434209,59
XZAG;CBX;HRZB00ICBEX6;2.7.2012;1694,23;1710,87;1691,24;1699,71;0,35;903225,62
XZAG;CBX;HRZB00ICBEX6;29.6.2012;1637,4;1699,19;1637,4;1693,85;3,45;1030665,5
XZAG;CBX;HRZB00ICBEX6;28.6.2012;1622,33;1637,47;1618,93;1637,4;0,95;275081,3
XZAG;CBX;HRZB00ICBEX6;27.6.2012;1628,69;1628,75;1620,7;1622,05;-0,26;386270,02
XZAG;CBX;HRZB00ICBEX6;26.6.2012;1635,74;1635,74;1622,42;1626,33;-0,56;863221,04
XZAG;CBX;HRZB00ICBEX6;21.6.2012;1619,75;1635,5;1619,75;1635,5;0,97;848632,69
XZAG;CBX;HRZB00ICBEX6;20.6.2012;1620,38;1628,01;1613,24;1619,75;-0,01;568204,83
XZAG;CBX;HRZB00ICBEX6;19.6.2012;1620,68;1622,37;1612,69;1619,96;-0,19;601311,14
XZAG;CBX;HRZB00ICBEX6;18.6.2012;1619,83;1633,06;1619,83;1623,08;0,23;1057977,7
XZAG;CBX;HRZB00ICBEX6;15.6.2012;1624,18;1624,44;1614,38;1619,35;-0,3;555608,9
XZAG;CBX;HRZB00ICBEX6;14.6.2012;1622,67;1624,23;1613,01;1624,18;0,11;928901,79
XZAG;CBX;HRZB00ICBEX6;13.6.2012;1636,88;1639,25;1620,53;1622,43;-0,88;601077,99
XZAG;CBX;HRZB00ICBEX6;12.6.2012;1651,6;1651,98;1635,41;1636,83;-0,91;441276,92
XZAG;CBX;HRZB00ICBEX6;11.6.2012;1635,58;1656,73;1635,58;1651,82;0,98;687028
XZAG;CBX;HRZB00ICBEX6;8.6.2012;1644,28;1648,52;1630,9;1635,82;-0,55;537014,64
XZAG;CBX;HRZB00ICBEX6;6.6.2012;1638,58;1651,83;1638,58;1644,88;0,38;666189,67
XZAG;CBX;HRZB00ICBEX6;5.6.2012;1637,32;1642,44;1634,15;1638,61;0,08;1191378,46
XZAG;CBX;HRZB00ICBEX6;4.6.2012;1634,42;1639,39;1615,36;1637,29;0,55;1461649,93
XZAG;CBX;HRZB00ICBEX6;1.6.2012;1666,57;1671,51;1624,25;1628,36;-2,4;1428803,72
